_id,id,title,overview,release_date,popularity,vote_average,vote_count
661ec16e82636514977a5e42,636,THX 1138,People in the future live in a totalitarian society. A technician named THX 1138 lives a mundane life between work and taking a controlled consumption of drugs that the government uses to make puppets out of people. As THX is without drugs for the first time he has feelings for a woman and they start a secret relationship.,1971-03-11,16.52,6.452,891
661ec16e82636514977a5e43,33365,The Night Before the Exams,"Rome, 1989. On his last day of high school, Luca gets in trouble when he takes it all out on hated literature teacher Martinelli, only to discover he's going to be heading the examination board for his finals. During a summer of fruitless study, he falls in love with a girl he met once at a party, unaware that she's Martinelli's daughter. The latter, strangely enough, has just offered Luca to prepare with him...",2006-02-17,7.575,6.4,1030
661ec16e82636514977a5e45,9593,Last Action Hero,"Following the death of his father, young Danny Madigan takes comfort in watching action movies featuring the indestructible Los Angeles cop Jack Slater. After being given a magic ticket by theater manager Nick, Danny is sucked into the screen and bonds with Slater. When evil fictional villain Benedict gets his hands on the ticket and enters the real world, Danny and Jack must follow and stop him.",1993-06-18,33.67,6.4,2565
661ec16e82636514977a5e4d,4421,G.I. Jane,"In response to political pressure from Senator Lillian DeHaven, the U.S. Navy begins a program that would allow for the eventual integration of women into its services. The program begins with a single trial candidate, Lieutenant Jordan O'Neil, who is chosen specifically for her femininity. O'Neil enters the grueling training program under the command of Master Chief John James Urgayle, who unfairly pushes O'Neil until her determination wins his respect.",1997-08-19,36.882,6.439,1585
661ec16e82636514977a5e51,123553,The Mortal Instruments: City of Bones,"In New York City, Clary Fray, a seemingly ordinary teenager, learns that she is descended from a line of Shadowhunters — half-angel warriors who protect humanity from evil forces. After her mother disappears, Clary joins forces with a group of Shadowhunters and enters Downworld, an alternate realm filled with demons, vampires, and a host of other creatures. Clary and her companions must find and protect an ancient cup that holds the key to her mother's future.",2013-08-21,39.224,6.4,4361
661ec16e82636514977a5e52,11172,Music and Lyrics,"A washed-up '80s pop star gets a chance at a comeback when reigning pop diva Cora Corman invites him to write & record a duet with her, but there's a problem--Alex hasn't written a song in years; he's never written lyrics and he has to come up with a hit in a matter of days.",2007-02-09,19.698,6.434,1604
661ec16e82636514977a5e58,738646,Operation Christmas Drop,"While gathering evidence to support closing a tropical U.S. Air Force base, a congressional aide warms to its generous captain.",2020-11-05,11.241,6.4,524
661ec16e82636514977a5e59,11596,New Nightmare,Cast and crew from earlier A Nightmare on Elm Street installments are terrorized by Freddy Krueger and his razor-fingered glove as he crosses over into the real world.,1994-10-13,34.342,6.428,1304
661ec16e82636514977a5e5a,10529,Outlander,"During the reign of the Vikings, a man from another world crash-lands on Earth, bringing with him an alien predator. The man must fuse his advanced technology with the weaponry of the vikings to fight the monster.",2008-04-24,28.319,6.4,1197
661ec16e82636514977a5e5b,374052,The Love Witch,"A modern-day witch uses spells and magic to get men to fall in love with her, with deadly consequences.",2016-11-11,20.095,6.4,487
661ec16e82636514977a5e60,836466,Return,"A single man has worked most of his life in a supermarket. One night, he unexpectedly meets with his father, and the two are faced with the question of the reasons for their separation.",2020-06-10,3.992,6.4,956
661ec16e82636514977a5e66,184098,Think Like a Man Too,"All the couples are back for a wedding in Las Vegas, but plans for a romantic weekend go awry when their various misadventures get them into some compromising situations that threaten to derail the big event.",2014-06-20,19.034,6.4,532
661ec16e82636514977a5e6c,16899,Easy Virtue,"A young Englishman marries a glamorous American. When he brings her home to meet the parents, she arrives like a blast from the future - blowing their entrenched British stuffiness out the window.",2008-11-07,12.958,6.4,385
661ec16e82636514977a5e70,36668,X-Men: The Last Stand,"When a cure is found to treat mutations, lines are drawn amongst the X-Men—led by Professor Charles Xavier—and the Brotherhood, a band of powerful mutants organised under Xavier's former ally, Magneto.",2006-05-24,3.172,6.408,9293
661ec16e82636514977a5e72,300668,Annihilation,"A biologist signs up for a dangerous, secret expedition into a mysterious zone where the laws of nature don't apply.",2018-02-22,53.184,6.406,8296
661ec16e82636514977a5e75,463843,Sweetheart,"Jenn has washed ashore a small tropical island and it doesn’t take her long to realize she’s completely alone. She must spend her days not only surviving the elements, but must also fend off the malevolent force that comes out each night.",2019-01-28,15.679,6.4,341
661ec16e82636514977a5e7b,11584,Roxanne,"In this modern take on Edmond Rostand's classic play ""Cyrano de Bergerac,"" C. D. Bales is the witty, intelligent, and brave fire chief of a small Pacific Northwest town who, due to the size of his enormous nose, declines to pursue the girl of his dreams, lovely Roxanne Kowalski. Instead, when his shy underling Chris McConnell becomes smitten with Roxanne, C.D. feeds the handsome young man the words of love to win her heart.",1987-06-19,13.62,6.4,591
661ec16e82636514977a5e7d,9788,Accepted,"A high school slacker who's rejected by every school he applies to opts to create his own institution of higher learning, the South Harmon Institute of Technology, on a rundown piece of property near his hometown.",2006-08-18,25.062,6.398,1510
661ec16e82636514977a5e7e,9064,Hellbound: Hellraiser II,"Julia Cotton, her step daughter Kirsty, and the sinister Dr. Channard are sent into the dominion of the Cenobites themselves.",1988-12-23,23.469,6.4,1040
661ec16e82636514977a5e7f,1989,My Blueberry Nights,"Elizabeth has just been through a particularly nasty breakup, and now she's ready to leave her friends and memories behind as she chases her dreams across the country. In order to support herself on her journey, Elizabeth picks up a series of waitress jobs along the way. As Elizabeth crosses paths with a series of lost souls whose yearnings are even greater than her own, their emotional turmoil ultimately helps her gain a greater understanding of her own problems...",2007-11-28,27.59,6.4,715
661ec16e82636514977a5ccc,10846,The Tiger and the Snow,"Love and injury in time of war. Attilio de Giovanni teaches poetry in Italy. He has a romantic soul, and women love him. But he is in love with Vittoria, and the love is unrequited. Every night he dreams of marrying her, in his boxer shorts and t-shirt, as Tom Waits sings. Vittoria travels to Iraq with her friend, Fuad, a poet; they are there with the second Gulf War breaks out. Vittoria is injured. Attilio must get to her side, and then, as war rages around him, he must find her the medical care she needs. In war, does love conquer all?",2005-10-14,12.891,6.8,464
661ec16e82636514977a5cce,662546,Godmothered,"A young and unskilled fairy godmother that ventures out on her own to prove her worth by tracking down a young girl whose request for help was ignored. What she discovers is that the girl has now become a grown woman in need of something very different than a ""prince charming.""",2020-12-04,24.44,6.8,583
661ec16e82636514977a5ccf,419639,The Thinning,"In a post-apocalyptic future where population control is dictated by a high-school aptitude test, two students discover the test is smoke and mirrors hiding a larger conspiracy.",2016-10-12,12.904,6.8,346
661ec16e82636514977a5cda,11013,Secretary,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",2002-09-20,33.612,6.767,1532
661ec16e82636514977a5cdf,8852,Prince of Darkness,"A group of graduate students and scientists uncover an ancient canister in an abandoned church, but when they open it, they inadvertently unleash a strange liquid and an evil force on all of humanity.",1987-10-23,17.802,6.766,929
661ec16e82636514977a5ce0,12160,Wyatt Earp,"From Wichita to Dodge City, to the O.K. Corral in Tombstone, Wyatt Earp is taught that nothing matters more than family and the law. Joined by his brothers and Doc Holliday, Earp wages war on the dreaded Clanton and McLaury gangs.",1994-06-24,28.011,6.758,794
661ec16e82636514977a5ce2,245698,Pawn Sacrifice,American chess champion Bobby Fischer prepares for a legendary match-up against Russian Boris Spassky.,2015-09-16,10.794,6.8,897
661ec16e82636514977a5ce9,798286,Beau Is Afraid,A  man goes on a journey to visit his mother.,2023-04-14,47.253,6.755,858
